neighborhood,city,cityID,state,stateID,zipcode,county,neighborhoodID
Mockingbird Hill,San Antonio,1840022220,Texas,TX,78229,Bexar,184002222011479
Roosevelt Park,San Antonio,1840022220,Texas,TX,78210,Bexar,184002222011480
Five Points,San Antonio,1840022220,Texas,TX,78212,Bexar,184002222011481
The Bridges,San Antonio,1840022220,Texas,TX,78230,Bexar,184002222011482
Hills and Dales,San Antonio,1840022220,Texas,TX,78255,Bexar,184002222011483
The Villas of Oakcreek,San Antonio,1840022220,Texas,TX,78240,Bexar,184002222011484
The Village at Inwood,San Antonio,1840022220,Texas,TX,78248,Bexar,184002222011485
Mountain View Acres,San Antonio,1840022220,Texas,TX,78251,Bexar,184002222011486
Hunter's Creek North,San Antonio,1840022220,Texas,TX,78230,Bexar,184002222011487
Beacon Hill,San Antonio,1840022220,Texas,TX,78212,Bexar,184002222011488
Beacon Hill,San Antonio,1840022220,Texas,TX,78201,Bexar,184002222011488
Highland Forest,San Antonio,1840022220,Texas,TX,78223,Bexar,184002222011489
Oak Creek,San Antonio,1840022220,Texas,TX,78251,Bexar,184002222011490
The Retreat at Legacy Trails Cell 3,San Antonio,1840022220,Texas,TX,78251,Bexar,184002222011491
Pasadena Heights,San Antonio,1840022220,Texas,TX,78210,Bexar,184002222011492
Heritage,San Antonio,1840022220,Texas,TX,78245,Bexar,184002222011493
Churchill Forest,San Antonio,1840022220,Texas,TX,78248,Bexar,184002222011494
Los Angeles Heights,San Antonio,1840022220,Texas,TX,78201,Bexar,184002222011495
Northern Hills Country Village,San Antonio,1840022220,Texas,TX,78217,Bexar,184002222011496
Guilbeau Gardens,San Antonio,1840022220,Texas,TX,78250,Bexar,184002222011497
Guilbeau Gardens,San Antonio,1840022220,Texas,TX,78254,Bexar,184002222011497
The Village at Rustic Oaks,San Antonio,1840022220,Texas,TX,78240,Bexar,184002222011498
Highland Park,San Antonio,1840022220,Texas,TX,78210,Bexar,184002222011499
Stone Mountain,San Antonio,1840022220,Texas,TX,78258,Bexar,184002222011500
Laurel Hills,San Antonio,1840022220,Texas,TX,78240,Bexar,184002222011501
Spring Vista,San Antonio,1840022220,Texas,TX,78251,Bexar,184002222011502
Wilshire,San Antonio,1840022220,Texas,TX,78218,Bexar,184002222011503
Sagewood,San Antonio,1840022220,Texas,TX,78254,Bexar,184002222011504
Braun Station East,San Antonio,1840022220,Texas,TX,78254,Bexar,184002222011505
Walker Ranch,San Antonio,1840022220,Texas,TX,78216,Bexar,184002222011506
Woodridge,San Antonio,1840022220,Texas,TX,78249,Bexar,184002222011507
Government Hill,San Antonio,1840022220,Texas,TX,78215,Bexar,184002222011508
Government Hill,San Antonio,1840022220,Texas,TX,78208,Bexar,184002222011508
Crescent Sonterra,San Antonio,1840022220,Texas,TX,78258,Bexar,184002222011509
Villa Coronado,San Antonio,1840022220,Texas,TX,78214,Bexar,184002222011510
Villa Coronado,San Antonio,1840022220,Texas,TX,78223,Bexar,184002222011510
Fall Creek Unit 1,San Antonio,1840022220,Texas,TX,78247,Bexar,184002222011511
Redland Ranch Estates,San Antonio,1840022220,Texas,TX,78247,Bexar,184002222011512
San Antonio Oak Crest,San Antonio,1840022220,Texas,TX,78250,Bexar,184002222011513
Pecan Valley,San Antonio,1840022220,Texas,TX,78222,Bexar,184002222011514
Ridgehaven,San Antonio,1840022220,Texas,TX,78249,Bexar,184002222011515
Whispering Oaks,San Antonio,1840022220,Texas,TX,78230,Bexar,184002222011516
Hein-Orchard,San Antonio,1840022220,Texas,TX,78220,Bexar,184002222011517
The Woods of Shavano,San Antonio,1840022220,Texas,TX,78249,Bexar,184002222011518
Canyon View Association,San Antonio,1840022220,Texas,TX,78232,Bexar,184002222011519
Valencia,San Antonio,1840022220,Texas,TX,78233,Bexar,184002222011520
Steeplechase,San Antonio,1840022220,Texas,TX,78217,Bexar,184002222011521
Tezel Trails,San Antonio,1840022220,Texas,TX,78250,Bexar,184002222011522
Community Workers Council/Los Jardines,San Antonio,1840022220,Texas,TX,78237,Bexar,184002222011523
Jefferson,San Antonio,1840022220,Texas,TX,78228,Bexar,184002222011524
Jefferson,San Antonio,1840022220,Texas,TX,78201,Bexar,184002222011524
East Village,San Antonio,1840022220,Texas,TX,78218,Bexar,184002222011525
Oak Grove Estates,San Antonio,1840022220,Texas,TX,78217,Bexar,184002222011526
Inwood Hollow,San Antonio,1840022220,Texas,TX,78248,Bexar,184002222011527
Springs at Stone Oak,San Antonio,1840022220,Texas,TX,78258,Bexar,184002222011528
MacArthur Park,San Antonio,1840022220,Texas,TX,78217,Bexar,184002222011529
Hunter's Glenn,San Antonio,1840022220,Texas,TX,78249,Bexar,184002222011530
Valley Forge,San Antonio,1840022220,Texas,TX,78233,Bexar,184002222011531
Woodlawn Lake,San Antonio,1840022220,Texas,TX,78228,Bexar,184002222011532
Woodlawn Lake,San Antonio,1840022220,Texas,TX,78201,Bexar,184002222011532
Coppertree,San Antonio,1840022220,Texas,TX,78250,Bexar,184002222011533
Gardendale,San Antonio,1840022220,Texas,TX,78207,Bexar,184002222011534
St Paul Square,San Antonio,1840022220,Texas,TX,78202,Bexar,184002222012100
St Paul Square,San Antonio,1840022220,Texas,TX,78205,Bexar,184002222012100
Healy-Murphy,San Antonio,1840022220,Texas,TX,78202,Bexar,184002222012101
Leon Springs,San Antonio,1840022220,Texas,TX,78257,Bexar,184002222012102
Tobin Hill,San Antonio,1840022220,Texas,TX,78212,Bexar,184002222012103
Keystone Park,San Antonio,1840022220,Texas,TX,78201,Bexar,184002222012104
Fulton,San Antonio,1840022220,Texas,TX,78201,Bexar,184002222012105
Old Lone Star Brewery,San Antonio,1840022220,Texas,TX,78215,Bexar,184002222012106
Auditorium Circle,San Antonio,1840022220,Texas,TX,78205,Bexar,184002222012107
Ursuline,San Antonio,1840022220,Texas,TX,78205,Bexar,184002222012108
Cattleman Square,San Antonio,1840022220,Texas,TX,78207,Bexar,184002222012109
Main/Military Plaza,San Antonio,1840022220,Texas,TX,78204,Bexar,184002222012110
Main/Military Plaza,San Antonio,1840022220,Texas,TX,78205,Bexar,184002222012110
Alamo Plaza,San Antonio,1840022220,Texas,TX,78205,Bexar,184002222012111
Hemisfair,San Antonio,1840022220,Texas,TX,78205,Bexar,184002222012112
Arsenal,San Antonio,1840022220,Texas,TX,78204,Bexar,184002222012113
Mission,San Antonio,1840022220,Texas,TX,78214,Bexar,184002222012114
Mission,San Antonio,1840022220,Texas,TX,78210,Bexar,184002222012114
Mission,San Antonio,1840022220,Texas,TX,78223,Bexar,184002222012114
La Villita,San Antonio,1840022220,Texas,TX,78205,Bexar,184002222012115
Knob Hill,San Antonio,1840022220,Texas,TX,78210,Bexar,184002222012116
Knob Hill,San Antonio,1840022220,Texas,TX,78203,Bexar,184002222012116
Nathan,San Antonio,1840022220,Texas,TX,78204,Bexar,184002222012117
E French Place,San Antonio,1840022220,Texas,TX,78212,Bexar,184002222012118
Greenlawn Estates,San Antonio,1840022220,Texas,TX,78201,Bexar,184002222012119
Southeastern San Diego,San Diego,1840021990,California,CA,92113,San Diego,184002199011100
Southeastern San Diego,San Diego,1840021990,California,CA,92102,San Diego,184002199011100
Military Facilities,San Diego,1840021990,California,CA,92145,San Diego,184002199011101
Military Facilities,San Diego,1840021990,California,CA,92131,San Diego,184002199011101
Military Facilities,San Diego,1840021990,California,CA,92136,San Diego,184002199011101
Otay Mesa-Nestor,San Diego,1840021990,California,CA,92154,San Diego,184002199011102
Otay Mesa,San Diego,1840021990,California,CA,92154,San Diego,184002199011103
San Ysidro,San Diego,1840021990,California,CA,92173,San Diego,184002199011104
San Ysidro,San Diego,1840021990,California,CA,92154,San Diego,184002199011104
Tijuana River Valley,San Diego,1840021990,California,CA,92154,San Diego,184002199011105
Mission Valley,San Diego,1840021990,California,CA,92108,San Diego,184002199011106
Old Town San Diego,San Diego,1840021990,California,CA,92103,San Diego,184002199011107
Old Town San Diego,San Diego,1840021990,California,CA,92110,San Diego,184002199011107
Midway-Pacific Highway,San Diego,1840021990,California,CA,92101,San Diego,184002199011108
Midway-Pacific Highway,San Diego,1840021990,California,CA,92140,San Diego,184002199011108
Midway-Pacific Highway,San Diego,1840021990,California,CA,92110,San Diego,184002199011108
Mid-City:City Heights,San Diego,1840021990,California,CA,92105,San Diego,184002199011109
Mid-City:City Heights,San Diego,1840021990,California,CA,92104,San Diego,184002199011109
Encanto Neighborhoods,San Diego,1840021990,California,CA,92102,San Diego,184002199011110
Encanto Neighborhoods,San Diego,1840021990,California,CA,92114,San Diego,184002199011110
Skyline-Paradise Hills,San Diego,1840021990,California,CA,92139,San Diego,184002199011111
Skyline-Paradise Hills,San Diego,1840021990,California,CA,92114,San Diego,184002199011111
Rancho Bernardo,San Diego,1840021990,California,CA,92127,San Diego,184002199011112
Rancho Bernardo,San Diego,1840021990,California,CA,92128,San Diego,184002199011112
Mira Mesa,San Diego,1840021990,California,CA,92121,San Diego,184002199011113
Mira Mesa,San Diego,1840021990,California,CA,92126,San Diego,184002199011113
Uptown,San Diego,1840021990,California,CA,92103,San Diego,184002199011114
Uptown,San Diego,1840021990,California,CA,92116,San Diego,184002199011114
Tierrasanta,San Diego,1840021990,California,CA,92124,San Diego,184002199011115
Torrey Hills,San Diego,1840021990,California,CA,92130,San Diego,184002199011116
Serra Mesa,San Diego,1840021990,California,CA,92123,San Diego,184002199011117
Barrio Logan,San Diego,1840021990,California,CA,92113,San Diego,184002199011118
San Pasqual,San Diego,1840021990,California,CA,92025,San Diego,184002199011119
San Pasqual,San Diego,1840021990,California,CA,92027,San Diego,184002199011119
Rancho Penasquitos,San Diego,1840021990,California,CA,92129,San Diego,184002199011120
Los Penasquitos Canyon,San Diego,1840021990,California,CA,92126,San Diego,184002199011121
Los Penasquitos Canyon,San Diego,1840021990,California,CA,92129,San Diego,184002199011121
Los Penasquitos Canyon,San Diego,1840021990,California,CA,92130,San Diego,184002199011121
Carmel Valley,San Diego,1840021990,California,CA,92130,San Diego,184002199011122
Kearny Mesa,San Diego,1840021990,California,CA,92123,San Diego,184002199011123
Kearny Mesa,San Diego,1840021990,California,CA,92111,San Diego,184002199011123
Linda Vista,San Diego,1840021990,California,CA,92110,San Diego,184002199011124
Linda Vista,San Diego,1840021990,California,CA,92111,San Diego,184002199011124
Mid-City:Kensington-Talmadge,San Diego,1840021990,California,CA,92115,San Diego,184002199011125
Mid-City:Kensington-Talmadge,San Diego,1840021990,California,CA,92116,San Diego,184002199011125
Mid-City:Normal Heights,San Diego,1840021990,California,CA,92116,San Diego,184002199011126
North Park,San Diego,1840021990,California,CA,92104,San Diego,184002199011127
North Park,San Diego,1840021990,California,CA,92116,San Diego,184002199011127
Balboa Park,San Diego,1840021990,California,CA,92101,San Diego,184002199011128
Balboa Park,San Diego,1840021990,California,CA,92134,San Diego,184002199011128
Balboa Park,San Diego,1840021990,California,CA,92104,San Diego,184002199011128
Balboa Park,San Diego,1840021990,California,CA,92102,San Diego,184002199011128
Reserve,San Diego,1840021990,California,CA,92101,San Diego,184002199011129
Reserve,San Diego,1840021990,California,CA,92131,San Diego,184002199011129
Downtown,San Diego,1840021990,California,CA,92101,San Diego,184002199011130
Downtown,San Diego,1840021990,California,CA,92132,San Diego,184002199011130
Torrey Pines,San Diego,1840021990,California,CA,92014,San Diego,184002199011131
Torrey Pines,San Diego,1840021990,California,CA,92121,San Diego,184002199011131
Torrey Highlands,San Diego,1840021990,California,CA,92129,San Diego,184002199011132
Torrey Highlands,San Diego,1840021990,California,CA,92130,San Diego,184002199011132
Pacific Highlands Ranch,San Diego,1840021990,California,CA,92130,San Diego,184002199011133
Del Mar Mesa,San Diego,1840021990,California,CA,92129,San Diego,184002199011134
Del Mar Mesa,San Diego,1840021990,California,CA,92130,San Diego,184002199011134
Rancho Encantada,San Diego,1840021990,California,CA,92131,San Diego,184002199011135
Scripps Miramar Ranch,San Diego,1840021990,California,CA,92131,San Diego,184002199011136
University,San Diego,1840021990,California,CA,92161,San Diego,184002199011137
University,San Diego,1840021990,California,CA,92093,San Diego,184002199011137
University,San Diego,1840021990,California,CA,92092,San Diego,184002199011137
University,San Diego,1840021990,California,CA,92037,San Diego,184002199011137
University,San Diego,1840021990,California,CA,92121,San Diego,184002199011137
University,San Diego,1840021990,California,CA,92122,San Diego,184002199011137
Greater Golden Hill,San Diego,1840021990,California,CA,92102,San Diego,184002199011138
Black Mountain Ranch,San Diego,1840021990,California,CA,92127,San Diego,184002199011139
Carmel Mountain Ranch,San Diego,1840021990,California,CA,92128,San Diego,184002199011140
Via De La Valle,San Diego,1840021990,California,CA,92014,San Diego,184002199011141
Fairbanks Ranch Country Club,San Diego,1840021990,California,CA,92014,San Diego,184002199011142
Fairbanks Ranch Country Club,San Diego,1840021990,California,CA,92130,San Diego,184002199011142
Fairbanks Ranch Country Club,San Diego,1840021990,California,CA,92067,San Diego,184002199011142
Ncfua Subarea Ii,San Diego,1840021990,California,CA,92014,San Diego,184002199011143
Ncfua Subarea Ii,San Diego,1840021990,California,CA,92130,San Diego,184002199011143
La Jolla,San Diego,1840021990,California,CA,92037,San Diego,184002199011144
East Elliott,San Diego,1840021990,California,CA,92131,San Diego,184002199011145
East Elliott,San Diego,1840021990,California,CA,92071,San Diego,184002199011145
Miramar Ranch North,San Diego,1840021990,California,CA,92131,San Diego,184002199011146
Sabre Springs,San Diego,1840021990,California,CA,92128,San Diego,184002199011147
Navajo,San Diego,1840021990,California,CA,92119,San Diego,184002199011148
Navajo,San Diego,1840021990,California,CA,92120,San Diego,184002199011148
Pacific Beach,San Diego,1840021990,California,CA,92109,San Diego,184002199011149
Clairemont Mesa,San Diego,1840021990,California,CA,92117,San Diego,184002199011150
Clairemont Mesa,San Diego,1840021990,California,CA,92110,San Diego,184002199011150
Clairemont Mesa,San Diego,1840021990,California,CA,92111,San Diego,184002199011150
College Area,San Diego,1840021990,California,CA,92182,San Diego,184002199011151
College Area,San Diego,1840021990,California,CA,92115,San Diego,184002199011151
Mid-City:Eastern Area,San Diego,1840021990,California,CA,92115,San Diego,184002199011152
Mid-City:Eastern Area,San Diego,1840021990,California,CA,92105,San Diego,184002199011152
Peninsula,San Diego,1840021990,California,CA,92107,San Diego,184002199011153
Peninsula,San Diego,1840021990,California,CA,92147,San Diego,184002199011153
Peninsula,San Diego,1840021990,California,CA,92106,San Diego,184002199011153
Mission Bay Park,San Diego,1840021990,California,CA,92109,San Diego,184002199011154
Mission Beach,San Diego,1840021990,California,CA,92109,San Diego,184002199011155
Ocean Beach,San Diego,1840021990,California,CA,92107,San Diego,184002199011156
Seacliff,San Francisco,1840021543,California,CA,94121,San Francisco,184002154311100
Lake Street,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311101
Lake Street,San Francisco,1840021543,California,CA,94121,San Francisco,184002154311101
Presidio National Park,San Francisco,1840021543,California,CA,94129,San Francisco,184002154311102
Presidio Terrace,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311103
Inner Richmond,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311104
Inner Richmond,San Francisco,1840021543,California,CA,94121,San Francisco,184002154311104
Sutro Heights,San Francisco,1840021543,California,CA,94121,San Francisco,184002154311105
Lincoln Park / Ft. Miley,San Francisco,1840021543,California,CA,94121,San Francisco,184002154311106
Outer Richmond,San Francisco,1840021543,California,CA,94121,San Francisco,184002154311107
Golden Gate Park,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311108
Golden Gate Park,San Francisco,1840021543,California,CA,94122,San Francisco,184002154311108
Golden Gate Park,San Francisco,1840021543,California,CA,94121,San Francisco,184002154311108
Presidio Heights,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311109
Presidio Heights,San Francisco,1840021543,California,CA,94115,San Francisco,184002154311109
Laurel Heights / Jordan Park,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311110
Lone Mountain,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311111
Anza Vista,San Francisco,1840021543,California,CA,94118,San Francisco,184002154311112
Anza Vista,San Francisco,1840021543,California,CA,94115,San Francisco,184002154311112
Cow Hollow,San Francisco,1840021543,California,CA,94123,San Francisco,184002154311113
Union Street,San Francisco,1840021543,California,CA,94123,San Francisco,184002154311114
Nob Hill,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311115
Nob Hill,San Francisco,1840021543,California,CA,94108,San Francisco,184002154311115
Marina,San Francisco,1840021543,California,CA,94123,San Francisco,184002154311116
Telegraph Hill,San Francisco,1840021543,California,CA,94133,San Francisco,184002154311117
Downtown / Union Square,San Francisco,1840021543,California,CA,94108,San Francisco,184002154311118
Downtown / Union Square,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311118
Downtown / Union Square,San Francisco,1840021543,California,CA,94104,San Francisco,184002154311118
Tenderloin,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311119
Tenderloin,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311119
Civic Center,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311120
Hayes Valley,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311121
Hayes Valley,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311121
Alamo Square,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311122
Panhandle,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311123
Haight Ashbury,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311124
Lower Haight,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311125
Lower Haight,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311125
Mint Hill,San Francisco,1840021543,California,CA,94103,San Francisco,184002154311126
Mint Hill,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311126
Duboce Triangle,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311127
Duboce Triangle,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311127
Cole Valley,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311128
Rincon Hill,San Francisco,1840021543,California,CA,94105,San Francisco,184002154311129
Rincon Hill,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311129
South Beach,San Francisco,1840021543,California,CA,94158,San Francisco,184002154311130
South Beach,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311130
South Of Market,San Francisco,1840021543,California,CA,94103,San Francisco,184002154311131
South Of Market,San Francisco,1840021543,California,CA,94105,San Francisco,184002154311131
South Of Market,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311131
Showplace Square,San Francisco,1840021543,California,CA,94103,San Francisco,184002154311132
Showplace Square,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311132
Mission Bay,San Francisco,1840021543,California,CA,94158,San Francisco,184002154311133
Mission Bay,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311133
Yerba Buena Island,San Francisco,1840021543,California,CA,94130,San Francisco,184002154311134
Treasure Island,San Francisco,1840021543,California,CA,94130,San Francisco,184002154311135
Mission Dolores,San Francisco,1840021543,California,CA,94103,San Francisco,184002154311136
Mission Dolores,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311136
Mission Dolores,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311136
Castro,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311137
Outer Sunset,San Francisco,1840021543,California,CA,94116,San Francisco,184002154311138
Outer Sunset,San Francisco,1840021543,California,CA,94122,San Francisco,184002154311138
Parkside,San Francisco,1840021543,California,CA,94116,San Francisco,184002154311139
Parkside,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311139
Stonestown,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311140
Parkmerced,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311141
Lakeshore,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311142
Golden Gate Heights,San Francisco,1840021543,California,CA,94116,San Francisco,184002154311143
Golden Gate Heights,San Francisco,1840021543,California,CA,94122,San Francisco,184002154311143
Forest Hill,San Francisco,1840021543,California,CA,94116,San Francisco,184002154311144
West Portal,San Francisco,1840021543,California,CA,94116,San Francisco,184002154311145
West Portal,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311145
West Portal,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311145
Clarendon Heights,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311146
Clarendon Heights,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311146
Midtown Terrace,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311147
Midtown Terrace,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311147
Laguna Honda,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311148
Lower Nob Hill,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311149
Lower Nob Hill,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311149
Upper Market,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311150
Upper Market,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311150
Dolores Heights,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311151
Dolores Heights,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311151
Mission,San Francisco,1840021543,California,CA,94103,San Francisco,184002154311152
Mission,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311152
Potrero Hill,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311153
Potrero Hill,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311153
Dogpatch,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311154
Central Waterfront,San Francisco,1840021543,California,CA,94107,San Francisco,184002154311155
Central Waterfront,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311155
Diamond Heights,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311156
Crocker Amazon,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311157
Crocker Amazon,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311157
Fairmount,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311158
Peralta Heights,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311159
Holly Park,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311160
Merced Manor,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311161
Balboa Terrace,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311162
Ingleside,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311163
Ingleside,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311163
Merced Heights,San Francisco,1840021543,California,CA,94132,San Francisco,184002154311164
Outer Mission,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311165
Ingleside Terraces,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311166
Mt. Davidson Manor,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311167
Mt. Davidson Manor,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311167
Monterey Heights,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311168
Westwood Highlands,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311169
Westwood Park,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311170
Miraloma Park,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311171
Miraloma Park,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311171
Mclaren Park,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311172
Sunnydale,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311173
Visitacion Valley,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311174
India Basin,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311175
India Basin,San Francisco,1840021543,California,CA,94188,San Francisco,184002154311175
Northern Waterfront,San Francisco,1840021543,California,CA,94111,San Francisco,184002154311176
Hunters Point,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311177
Candlestick Point Sra,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311178
Candlestick Point Sra,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311178
Cayuga,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311179
Oceanview,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311180
Apparel City,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311181
Apparel City,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311181
Bernal Heights,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311182
Noe Valley,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311183
Noe Valley,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311183
Produce Market,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311184
Bayview,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311185
Silver Terrace,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311186
Bret Harte,San Francisco,1840021543,California,CA,94124,San Francisco,184002154311187
Little Hollywood,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311188
Excelsior,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311189
Portola,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311190
University Mound,San Francisco,1840021543,California,CA,94134,San Francisco,184002154311191
St. Marys Park,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311192
St. Marys Park,San Francisco,1840021543,California,CA,94110,San Francisco,184002154311192
Mission Terrace,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311193
Sunnyside,San Francisco,1840021543,California,CA,94112,San Francisco,184002154311194
Sunnyside,San Francisco,1840021543,California,CA,94127,San Francisco,184002154311194
Sunnyside,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311194
Glen Park,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311195
Western Addition,San Francisco,1840021543,California,CA,94115,San Francisco,184002154311196
Aquatic Park / Ft. Mason,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311197
Aquatic Park / Ft. Mason,San Francisco,1840021543,California,CA,94123,San Francisco,184002154311197
Fishermans Wharf,San Francisco,1840021543,California,CA,94105,San Francisco,184002154311198
Fishermans Wharf,San Francisco,1840021543,California,CA,94133,San Francisco,184002154311198
Cathedral Hill,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311199
Cathedral Hill,San Francisco,1840021543,California,CA,94102,San Francisco,184002154311199
Japantown,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311200
Japantown,San Francisco,1840021543,California,CA,94115,San Francisco,184002154311200
Pacific Heights,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311201
Pacific Heights,San Francisco,1840021543,California,CA,94115,San Francisco,184002154311201
Pacific Heights,San Francisco,1840021543,California,CA,94123,San Francisco,184002154311201
Lower Pacific Heights,San Francisco,1840021543,California,CA,94115,San Francisco,184002154311202
Chinatown,San Francisco,1840021543,California,CA,94108,San Francisco,184002154311203
Chinatown,San Francisco,1840021543,California,CA,94111,San Francisco,184002154311203
Chinatown,San Francisco,1840021543,California,CA,94133,San Francisco,184002154311203
Polk Gulch,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311204
North Beach,San Francisco,1840021543,California,CA,94133,San Francisco,184002154311205
Russian Hill,San Francisco,1840021543,California,CA,94109,San Francisco,184002154311206
Russian Hill,San Francisco,1840021543,California,CA,94133,San Francisco,184002154311206
Financial District,San Francisco,1840021543,California,CA,94105,San Francisco,184002154311207
Financial District,San Francisco,1840021543,California,CA,94104,San Francisco,184002154311207
Financial District,San Francisco,1840021543,California,CA,94111,San Francisco,184002154311207
Inner Sunset,San Francisco,1840021543,California,CA,94122,San Francisco,184002154311208
Parnassus Heights,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311209
Parnassus Heights,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311209
Forest Knolls,San Francisco,1840021543,California,CA,94122,San Francisco,184002154311210
Forest Knolls,San Francisco,1840021543,California,CA,94131,San Francisco,184002154311210
Buena Vista,San Francisco,1840021543,California,CA,94117,San Francisco,184002154311211
Buena Vista,San Francisco,1840021543,California,CA,94114,San Francisco,184002154311211
