"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"860Z200US77518","ZCTA5 77518","52246","9619",
"860Z200US77519","ZCTA5 77519","90571","25762",
"860Z200US77520","ZCTA5 77520","53226","4322",
"860Z200US77521","ZCTA5 77521","74948","5747",
"860Z200US77523","ZCTA5 77523","131444","10770",
"860Z200US77530","ZCTA5 77530","62455","5730",
"860Z200US77531","ZCTA5 77531","69676","5182",
"860Z200US77532","ZCTA5 77532","91471","12838",
"860Z200US77533","ZCTA5 77533","56466","9557",
"860Z200US77534","ZCTA5 77534","100483","14589",
"860Z200US77535","ZCTA5 77535","77148","7284",
"860Z200US77536","ZCTA5 77536","90468","8875",
"860Z200US77538","ZCTA5 77538","75294","12339",
"860Z200US77539","ZCTA5 77539","83707","4254",
"860Z200US77541","ZCTA5 77541","55237","4279",
"860Z200US77545","ZCTA5 77545","89784","4279",
"860Z200US77546","ZCTA5 77546","117118","6570",
"860Z200US77547","ZCTA5 77547","41485","10942",
"860Z200US77550","ZCTA5 77550","47366","5046",
"860Z200US77551","ZCTA5 77551","56620","7128",
"860Z200US77554","ZCTA5 77554","86912","10363",
"860Z200US77555","ZCTA5 77555","-","**",
"860Z200US77560","ZCTA5 77560","95486","68878",
"860Z200US77561","ZCTA5 77561","-","**",
"860Z200US77562","ZCTA5 77562","64225","8254",
"860Z200US77563","ZCTA5 77563","77917","12082",
"860Z200US77564","ZCTA5 77564","48315","7249",
"860Z200US77565","ZCTA5 77565","81921","14924",
"860Z200US77566","ZCTA5 77566","91806","8072",
"860Z200US77568","ZCTA5 77568","63806","7570",
"860Z200US77571","ZCTA5 77571","80778","7787",
"860Z200US77573","ZCTA5 77573","119948","7436",
"860Z200US77575","ZCTA5 77575","51285","11161",
"860Z200US77577","ZCTA5 77577","61006","11402",
"860Z200US77578","ZCTA5 77578","126498","11401",
"860Z200US77580","ZCTA5 77580","-","**",
"860Z200US77581","ZCTA5 77581","105053","9083",
"860Z200US77582","ZCTA5 77582","98929","24826",
"860Z200US77583","ZCTA5 77583","110852","13264",
"860Z200US77584","ZCTA5 77584","112994","7179",
"860Z200US77585","ZCTA5 77585","-","**",
"860Z200US77586","ZCTA5 77586","105076","8758",
"860Z200US77587","ZCTA5 77587","50925","9234",
"860Z200US77590","ZCTA5 77590","57293","8467",
"860Z200US77591","ZCTA5 77591","62135","8886",
"860Z200US77597","ZCTA5 77597","-","**",
"860Z200US77598","ZCTA5 77598","56551","2503",
"860Z200US77611","ZCTA5 77611","98718","17996",
"860Z200US77612","ZCTA5 77612","59666","9218",
"860Z200US77613","ZCTA5 77613","51786","15111",
"860Z200US77614","ZCTA5 77614","28698","19403",
"860Z200US77615","ZCTA5 77615","59688","38131",
"860Z200US77616","ZCTA5 77616","-","**",
"860Z200US77617","ZCTA5 77617","70536","35353",
"860Z200US77619","ZCTA5 77619","64737","9938",
"860Z200US77622","ZCTA5 77622","117779","46677",
"860Z200US77623","ZCTA5 77623","64318","25474",
"860Z200US77624","ZCTA5 77624","47917","43329",
"860Z200US77625","ZCTA5 77625","67942","6788",
"860Z200US77627","ZCTA5 77627","75461","13692",
"860Z200US77629","ZCTA5 77629","53527","7052",
"860Z200US77630","ZCTA5 77630","61223","4383",
"860Z200US77632","ZCTA5 77632","83679","7744",
"860Z200US77640","ZCTA5 77640","49122","2969",
"860Z200US77642","ZCTA5 77642","42076","3440",
"860Z200US77650","ZCTA5 77650","61211","33224",
"860Z200US77651","ZCTA5 77651","85086","14689",
"860Z200US77655","ZCTA5 77655","68472","30573",
"860Z200US77656","ZCTA5 77656","61286","6751",
"860Z200US77657","ZCTA5 77657","86611","7475",
"860Z200US77659","ZCTA5 77659","93780","13383",
"860Z200US77660","ZCTA5 77660","52647","16455",
"860Z200US77661","ZCTA5 77661","-","**",
"860Z200US77662","ZCTA5 77662","68901","8428",
"860Z200US77663","ZCTA5 77663","-","**",
"860Z200US77664","ZCTA5 77664","64643","18242",
"860Z200US77665","ZCTA5 77665","70564","14133",
"860Z200US77701","ZCTA5 77701","46653","3325",
"860Z200US77702","ZCTA5 77702","61042","14585",
"860Z200US77703","ZCTA5 77703","27972","3580",
"860Z200US77705","ZCTA5 77705","47311","4042",
"860Z200US77706","ZCTA5 77706","70772","9489",
"860Z200US77707","ZCTA5 77707","64545","5009",
"860Z200US77708","ZCTA5 77708","56151","6822",
"860Z200US77713","ZCTA5 77713","84710","9352",
"860Z200US77801","ZCTA5 77801","30849","6664",
"860Z200US77802","ZCTA5 77802","65150","7957",
"860Z200US77803","ZCTA5 77803","51914","4036",
"860Z200US77807","ZCTA5 77807","71966","9601",
"860Z200US77808","ZCTA5 77808","92868","17908",
"860Z200US77830","ZCTA5 77830","103635","9287",
"860Z200US77831","ZCTA5 77831","58250","20131",
"860Z200US77833","ZCTA5 77833","63474","6917",
"860Z200US77835","ZCTA5 77835","80385","57155",
"860Z200US77836","ZCTA5 77836","75357","9293",
"860Z200US77837","ZCTA5 77837","53523","21158",
"860Z200US77840","ZCTA5 77840","30049","2201",
"860Z200US77843","ZCTA5 77843","-","**",
"860Z200US77845","ZCTA5 77845","87391","6694",
"860Z200US77852","ZCTA5 77852","-","**",
"860Z200US77853","ZCTA5 77853","55238","17627",
"860Z200US77855","ZCTA5 77855","-","**",
"860Z200US77856","ZCTA5 77856","84940","23188",
"860Z200US77857","ZCTA5 77857","55417","11220",
"860Z200US77859","ZCTA5 77859","49817","8987",
"860Z200US77861","ZCTA5 77861","67113","18487",
"860Z200US77863","ZCTA5 77863","-","**",
"860Z200US77864","ZCTA5 77864","67574","6211",
"860Z200US77865","ZCTA5 77865","84602","36502",
"860Z200US77866","ZCTA5 77866","-","**",
"860Z200US77867","ZCTA5 77867","29531","16297",
"860Z200US77868","ZCTA5 77868","59534","7375",
"860Z200US77871","ZCTA5 77871","56544","16075",
"860Z200US77872","ZCTA5 77872","76250","19016",
"860Z200US77873","ZCTA5 77873","76705","36816",
"860Z200US77875","ZCTA5 77875","-","**",
"860Z200US77876","ZCTA5 77876","67457","2279",
"860Z200US77878","ZCTA5 77878","47403","31304",
"860Z200US77879","ZCTA5 77879","69636","5194",
"860Z200US77880","ZCTA5 77880","87324","26574",
"860Z200US77882","ZCTA5 77882","-","**",
"860Z200US77901","ZCTA5 77901","52823","5643",
"860Z200US77904","ZCTA5 77904","85410","4732",
"860Z200US77905","ZCTA5 77905","77146","6178",
"860Z200US77950","ZCTA5 77950","55455","18581",
"860Z200US77951","ZCTA5 77951","24331","17124",
"860Z200US77954","ZCTA5 77954","61382","4393",
"860Z200US77957","ZCTA5 77957","63750","10955",
"860Z200US77960","ZCTA5 77960","-","**",
"860Z200US77961","ZCTA5 77961","-","**",
"860Z200US77962","ZCTA5 77962","79004","14005",
"860Z200US77963","ZCTA5 77963","55313","3993",
"860Z200US77964","ZCTA5 77964","60435","6681",
"860Z200US77968","ZCTA5 77968","77794","26047",
"860Z200US77969","ZCTA5 77969","78125","14482",
"860Z200US77970","ZCTA5 77970","83542","67208",
"860Z200US77971","ZCTA5 77971","56124","18463",
"860Z200US77973","ZCTA5 77973","-","**",
"860Z200US77974","ZCTA5 77974","59000","16569",
"860Z200US77975","ZCTA5 77975","55533","5636",
"860Z200US77976","ZCTA5 77976","-","**",
"860Z200US77977","ZCTA5 77977","22500","14426",
"860Z200US77978","ZCTA5 77978","90625","27548",
"860Z200US77979","ZCTA5 77979","60782","5250",
"860Z200US77982","ZCTA5 77982","91150","34763",
"860Z200US77983","ZCTA5 77983","80541","28066",
"860Z200US77984","ZCTA5 77984","84177","12859",
"860Z200US77986","ZCTA5 77986","-","**",
"860Z200US77987","ZCTA5 77987","109375","83657",
"860Z200US77988","ZCTA5 77988","61913","16742",
"860Z200US77990","ZCTA5 77990","74250","24968",
"860Z200US77991","ZCTA5 77991","119531","79053",
"860Z200US77993","ZCTA5 77993","-","**",
"860Z200US77994","ZCTA5 77994","81544","25099",
"860Z200US77995","ZCTA5 77995","54300","9348",
"860Z200US78001","ZCTA5 78001","-","**",
"860Z200US78002","ZCTA5 78002","64792","5742",
"860Z200US78003","ZCTA5 78003","63052","15832",
"860Z200US78004","ZCTA5 78004","137598","15967",
"860Z200US78005","ZCTA5 78005","66093","1319",
"860Z200US78006","ZCTA5 78006","107803","10193",
"860Z200US78007","ZCTA5 78007","62143","44205",
"860Z200US78008","ZCTA5 78008","-","**",
"860Z200US78009","ZCTA5 78009","98732","9503",
"860Z200US78010","ZCTA5 78010","73682","12824",
"860Z200US78011","ZCTA5 78011","27193","18112",
"860Z200US78012","ZCTA5 78012","46000","28380",
"860Z200US78013","ZCTA5 78013","75838","21383",
"860Z200US78014","ZCTA5 78014","67994","12993",
"860Z200US78015","ZCTA5 78015","146838","18940",
"860Z200US78016","ZCTA5 78016","56205","3885",
"860Z200US78017","ZCTA5 78017","72188","30598",
"860Z200US78019","ZCTA5 78019","49306","15145",
"860Z200US78021","ZCTA5 78021","-","**",
"860Z200US78022","ZCTA5 78022","57833","10703",
"860Z200US78023","ZCTA5 78023","129145","6110",
"860Z200US78024","ZCTA5 78024","71386","20497",
"860Z200US78025","ZCTA5 78025","64340","9286",
"860Z200US78026","ZCTA5 78026","74047","8508",
"860Z200US78027","ZCTA5 78027","103194","31998",
"860Z200US78028","ZCTA5 78028","64768","4283",
"860Z200US78029","ZCTA5 78029","-","**",
"860Z200US78039","ZCTA5 78039","69669","21114",
"860Z200US78040","ZCTA5 78040","33819","4184",
"860Z200US78041","ZCTA5 78041","61696","4071",
"860Z200US78043","ZCTA5 78043","54816","4282",
"860Z200US78044","ZCTA5 78044","-","**",
"860Z200US78045","ZCTA5 78045","85219","4883",
"860Z200US78046","ZCTA5 78046","51667","4304",
"860Z200US78050","ZCTA5 78050","92679","25680",
"860Z200US78052","ZCTA5 78052","69583","15751",
"860Z200US78055","ZCTA5 78055","67560","15661",
"860Z200US78056","ZCTA5 78056","115885","14897",
"860Z200US78057","ZCTA5 78057","-","**",
"860Z200US78058","ZCTA5 78058","98661","31868",
"860Z200US78059","ZCTA5 78059","72648","9086",
"860Z200US78061","ZCTA5 78061","45783","12480",
"860Z200US78062","ZCTA5 78062","-","**",
"860Z200US78063","ZCTA5 78063","78149","7606",
"860Z200US78064","ZCTA5 78064","71180","7418",
"860Z200US78065","ZCTA5 78065","59450","10970",
"860Z200US78066","ZCTA5 78066","88532","1017",
"860Z200US78067","ZCTA5 78067","69181","40230",
"860Z200US78069","ZCTA5 78069","73355","14124",
"860Z200US78070","ZCTA5 78070","99219","9392",
"860Z200US78071","ZCTA5 78071","45426","18684",
"860Z200US78072","ZCTA5 78072","53056","28097",
"860Z200US78073","ZCTA5 78073","64375","10721",
"860Z200US78074","ZCTA5 78074","-","**",
"860Z200US78075","ZCTA5 78075","-","**",
"860Z200US78076","ZCTA5 78076","34779","3342",
"860Z200US78101","ZCTA5 78101","83052","10747",
"860Z200US78102","ZCTA5 78102","51147","5735",
"860Z200US78104","ZCTA5 78104","66771","36590",
"860Z200US78107","ZCTA5 78107","-","**",
"860Z200US78108","ZCTA5 78108","111863","8031",
"860Z200US78109","ZCTA5 78109","81152","6180",
"860Z200US78111","ZCTA5 78111","-","**",
"860Z200US78112","ZCTA5 78112","55481","11979",
"860Z200US78113","ZCTA5 78113","87865","10716",
"860Z200US78114","ZCTA5 78114","83511","7374",
"860Z200US78116","ZCTA5 78116","-","**",
"860Z200US78117","ZCTA5 78117","84479","64046",
"860Z200US78118","ZCTA5 78118","61577","15378",
"860Z200US78119","ZCTA5 78119","-","**",
"860Z200US78121","ZCTA5 78121","114338","11474",
"860Z200US78122","ZCTA5 78122","148125","126601",
"860Z200US78123","ZCTA5 78123","92004","26043",
"860Z200US78124","ZCTA5 78124","78571","10136",
"860Z200US78125","ZCTA5 78125","24167","9002",
"860Z200US78130","ZCTA5 78130","82896","6343",
"860Z200US78132","ZCTA5 78132","119561","8783",
"860Z200US78133","ZCTA5 78133","78674","14228",
"860Z200US78140","ZCTA5 78140","66940","8009",
"860Z200US78141","ZCTA5 78141","45104","13465",
"860Z200US78142","ZCTA5 78142","36042","34249",
"860Z200US78143","ZCTA5 78143","-","**",
"860Z200US78144","ZCTA5 78144","-","**",
"860Z200US78145","ZCTA5 78145","45313","19911",
"860Z200US78146","ZCTA5 78146","-","**",
"860Z200US78147","ZCTA5 78147","69917","9390",
"860Z200US78148","ZCTA5 78148","71368","4333",
"860Z200US78150","ZCTA5 78150","-","**",
"860Z200US78151","ZCTA5 78151","38225","9364",
"860Z200US78152","ZCTA5 78152","113205","20791",
"860Z200US78154","ZCTA5 78154","95422","6258",
"860Z200US78155","ZCTA5 78155","68430","4131",
"860Z200US78159","ZCTA5 78159","32000","12493",
"860Z200US78160","ZCTA5 78160","81649","13450",
"860Z200US78161","ZCTA5 78161","52552","36608",
"860Z200US78162","ZCTA5 78162","44091","26456",
"860Z200US78163","ZCTA5 78163","127650","21766",
"860Z200US78164","ZCTA5 78164","58750","17277",
"860Z200US78201","ZCTA5 78201","40356","3326",
"860Z200US78202","ZCTA5 78202","39759","5605",
"860Z200US78203","ZCTA5 78203","32500","6522",
"860Z200US78204","ZCTA5 78204","47620","12236",
"860Z200US78205","ZCTA5 78205","36746","21301",
"860Z200US78207","ZCTA5 78207","28500","2389",
"860Z200US78208","ZCTA5 78208","23864","10459",
"860Z200US78209","ZCTA5 78209","79914","3800",
"860Z200US78210","ZCTA5 78210","50169","3838",
"860Z200US78211","ZCTA5 78211","50183","4565",
"860Z200US78212","ZCTA5 78212","58029","4247",
"860Z200US78213","ZCTA5 78213","51118","3682",
"860Z200US78214","ZCTA5 78214","38591","6341",
"860Z200US78215","ZCTA5 78215","77725","7706",
"860Z200US78216","ZCTA5 78216","54394","3303",
"860Z200US78217","ZCTA5 78217","53795","4316",
"860Z200US78218","ZCTA5 78218","52151","3883",
"860Z200US78219","ZCTA5 78219","49534","5202",
"860Z200US78220","ZCTA5 78220","39694","5141",
"860Z200US78221","ZCTA5 78221","57209","5282",
"860Z200US78222","ZCTA5 78222","66836","9428",
"860Z200US78223","ZCTA5 78223","45687","3221",
"860Z200US78224","ZCTA5 78224","53841","7939",
"860Z200US78225","ZCTA5 78225","43883","14720",
"860Z200US78226","ZCTA5 78226","30669","7512",
"860Z200US78227","ZCTA5 78227","45396","3221",
"860Z200US78228","ZCTA5 78228","46736","3471",
"860Z200US78229","ZCTA5 78229","44574","2795",
"860Z200US78230","ZCTA5 78230","69171","5764",
"860Z200US78231","ZCTA5 78231","106719","8957",
"860Z200US78232","ZCTA5 78232","85029","4387",
"860Z200US78233","ZCTA5 78233","68157","5119",
"860Z200US78234","ZCTA5 78234","85903","21815",
"860Z200US78235","ZCTA5 78235","60202","6764",
"860Z200US78236","ZCTA5 78236","73750","36999",
"860Z200US78237","ZCTA5 78237","38447","1910",
"860Z200US78238","ZCTA5 78238","54287","2454",
"860Z200US78239","ZCTA5 78239","71721","5543",
"860Z200US78240","ZCTA5 78240","61241","3624",
"860Z200US78242","ZCTA5 78242","45589","4070",
"860Z200US78243","ZCTA5 78243","-","**",
"860Z200US78244","ZCTA5 78244","64968","3624",
"860Z200US78245","ZCTA5 78245","83005","5954",
"860Z200US78247","ZCTA5 78247","84283","3776",
"860Z200US78248","ZCTA5 78248","125089","10079",
"860Z200US78249","ZCTA5 78249","78836","4059",
"860Z200US78250","ZCTA5 78250","80403","4112",
"860Z200US78251","ZCTA5 78251","74572","4319",
"860Z200US78252","ZCTA5 78252","80270","7904",
"860Z200US78253","ZCTA5 78253","104951","6435",
"860Z200US78254","ZCTA5 78254","108322","4898",
"860Z200US78255","ZCTA5 78255","149188","17212",
"860Z200US78256","ZCTA5 78256","70177","8666",
"860Z200US78257","ZCTA5 78257","74437","15285",
"860Z200US78258","ZCTA5 78258","110635","6513",
"860Z200US78259","ZCTA5 78259","98399","10775",
"860Z200US78260","ZCTA5 78260","136602","9283",
"860Z200US78261","ZCTA5 78261","127813","10845",
"860Z200US78263","ZCTA5 78263","91224","14076",
"860Z200US78264","ZCTA5 78264","48870","21300",
"860Z200US78266","ZCTA5 78266","132024","25035",
"860Z200US78330","ZCTA5 78330","53077","18132",
"860Z200US78332","ZCTA5 78332","44499","7765",
"860Z200US78336","ZCTA5 78336","57699","5987",
"860Z200US78338","ZCTA5 78338","-","**",
"860Z200US78339","ZCTA5 78339","-","**",
"860Z200US78340","ZCTA5 78340","52857","1875",
"860Z200US78341","ZCTA5 78341","55469","37767",
"860Z200US78342","ZCTA5 78342","50125","32831",
"860Z200US78343","ZCTA5 78343","56150","19617",
"860Z200US78344","ZCTA5 78344","80583","34643",
"860Z200US78347","ZCTA5 78347","-","**",
"860Z200US78349","ZCTA5 78349","33750","20995",
"860Z200US78351","ZCTA5 78351","35697","19580",
"860Z200US78352","ZCTA5 78352","-","**",
"860Z200US78353","ZCTA5 78353","36477","34847",
"860Z200US78355","ZCTA5 78355","30874","10753",
"860Z200US78357","ZCTA5 78357","61875","22918",
"860Z200US78358","ZCTA5 78358","45859","42933",
"860Z200US78359","ZCTA5 78359","34691","5595",
"860Z200US78360","ZCTA5 78360","-","**",
"860Z200US78361","ZCTA5 78361","42292","5770",
"860Z200US78362","ZCTA5 78362","75384","6727",
"860Z200US78363","ZCTA5 78363","51908","5415",
"860Z200US78368","ZCTA5 78368","40153","4500",
"860Z200US78369","ZCTA5 78369","-","**",
"860Z200US78370","ZCTA5 78370","61350","18731",
"860Z200US78371","ZCTA5 78371","39063","28896",
"860Z200US78372","ZCTA5 78372","52083","19598",
"860Z200US78373","ZCTA5 78373","80250","24753",
"860Z200US78374","ZCTA5 78374","82791","9565",
"860Z200US78375","ZCTA5 78375","46529","1360",
"860Z200US78376","ZCTA5 78376","61346","35417",
"860Z200US78377","ZCTA5 78377","45884","12138",
"860Z200US78379","ZCTA5 78379","66019","6159",
"860Z200US78380","ZCTA5 78380","57188","10643",
"860Z200US78382","ZCTA5 78382","59131","7404",
"860Z200US78383","ZCTA5 78383","68996","31921",
"860Z200US78384","ZCTA5 78384","44324","8546",
"860Z200US78385","ZCTA5 78385","45455","11419",
"860Z200US78387","ZCTA5 78387","47951","8087",
"860Z200US78389","ZCTA5 78389","41295","12182",
"860Z200US78390","ZCTA5 78390","62500","18091",
"860Z200US78391","ZCTA5 78391","67857","52968",
"860Z200US78393","ZCTA5 78393","57440","9211",
"860Z200US78401","ZCTA5 78401","29968","9679",
"860Z200US78402","ZCTA5 78402","52560","19316",
"860Z200US78404","ZCTA5 78404","56488","7148",
"860Z200US78405","ZCTA5 78405","34063","1801",
"860Z200US78406","ZCTA5 78406","49653","39789",
"860Z200US78407","ZCTA5 78407","50933","8236",
"860Z200US78408","ZCTA5 78408","40910","4985",
"860Z200US78409","ZCTA5 78409","62926","11010",
"860Z200US78410","ZCTA5 78410","82467","5407",
"860Z200US78411","ZCTA5 78411","58667","4934",
"860Z200US78412","ZCTA5 78412","57503","4232",
"860Z200US78413","ZCTA5 78413","72849","6801",
"860Z200US78414","ZCTA5 78414","95423","3996",
"860Z200US78415","ZCTA5 78415","51970","4860",
"860Z200US78416","ZCTA5 78416","44320","5059",
"860Z200US78417","ZCTA5 78417","56325","14565",
"860Z200US78418","ZCTA5 78418","89769","4896",
"860Z200US78419","ZCTA5 78419","77750","34260",
"860Z200US78501","ZCTA5 78501","47809","3485",
"860Z200US78503","ZCTA5 78503","44879","5298",
"860Z200US78504","ZCTA5 78504","71648","4548",
"860Z200US78516","ZCTA5 78516","50282","7123",
"860Z200US78520","ZCTA5 78520","45093","3112",
"860Z200US78521","ZCTA5 78521","38633","2380",
"860Z200US78526","ZCTA5 78526","66339","3219",
"860Z200US78535","ZCTA5 78535","37838","14105",
"860Z200US78536","ZCTA5 78536","41136","7697",
"860Z200US78537","ZCTA5 78537","35214","3686",
"860Z200US78538","ZCTA5 78538","41081","8146",
"860Z200US78539","ZCTA5 78539","60202","10803",
"860Z200US78540","ZCTA5 78540","-","**",
"860Z200US78541","ZCTA5 78541","45738","5041",
"860Z200US78542","ZCTA5 78542","51979","4479",
"860Z200US78543","ZCTA5 78543","46624","5708",
"860Z200US78545","ZCTA5 78545","21875","3737",
"860Z200US78547","ZCTA5 78547","11125","928",
"860Z200US78548","ZCTA5 78548","39306","15541",
"860Z200US78549","ZCTA5 78549","-","**",
"860Z200US78550","ZCTA5 78550","46341","3047",
"860Z200US78552","ZCTA5 78552","62235","6544",
"860Z200US78557","ZCTA5 78557","45919","4088",
"860Z200US78558","ZCTA5 78558","-","**",
"860Z200US78559","ZCTA5 78559","42861","6004",
"860Z200US78560","ZCTA5 78560","51637","31066",
"860Z200US78561","ZCTA5 78561","26339","13876",
"860Z200US78562","ZCTA5 78562","58846","31575",
"860Z200US78563","ZCTA5 78563","65476","34079",
"860Z200US78564","ZCTA5 78564","-","**",
"860Z200US78565","ZCTA5 78565","-","**",
"860Z200US78566","ZCTA5 78566","55121","10958",
"860Z200US78567","ZCTA5 78567","36250","11315",
"860Z200US78569","ZCTA5 78569","53150","22113",
"860Z200US78570","ZCTA5 78570","38396","6051",
"860Z200US78572","ZCTA5 78572","50562","3664",
"860Z200US78573","ZCTA5 78573","47038","5046",
"860Z200US78574","ZCTA5 78574","45379","4037",
"860Z200US78575","ZCTA5 78575","69971","9399",
"860Z200US78576","ZCTA5 78576","39956","15768",
"860Z200US78577","ZCTA5 78577","44871","5409",
"860Z200US78578","ZCTA5 78578","49396","10115",
"860Z200US78579","ZCTA5 78579","27941","25623",
"860Z200US78580","ZCTA5 78580","44362","5966",
"860Z200US78582","ZCTA5 78582","40221","3624",
"860Z200US78583","ZCTA5 78583","59217","8361",
"860Z200US78584","ZCTA5 78584","29398","4458",
"860Z200US78585","ZCTA5 78585","-","**",
"860Z200US78586","ZCTA5 78586","42515","2712",
"860Z200US78588","ZCTA5 78588","-","**",
"860Z200US78589","ZCTA5 78589","50099","2971",
"860Z200US78590","ZCTA5 78590","32857","14782",
"860Z200US78591","ZCTA5 78591","-","**",
"860Z200US78592","ZCTA5 78592","30156","22976",
"860Z200US78593","ZCTA5 78593","34773","9582",
"860Z200US78594","ZCTA5 78594","23258","3720",
"860Z200US78595","ZCTA5 78595","46125","22193",
"860Z200US78596","ZCTA5 78596","53097","5308",
"860Z200US78597","ZCTA5 78597","62557","12900",
"860Z200US78598","ZCTA5 78598","23523","22444",
"860Z200US78599","ZCTA5 78599","56566","6016",
"860Z200US78602","ZCTA5 78602","82500","12083",
"860Z200US78605","ZCTA5 78605","79092","14475",
"860Z200US78606","ZCTA5 78606","89688","18195",
"860Z200US78607","ZCTA5 78607","54531","27504",
"860Z200US78608","ZCTA5 78608","90500","52350",
"860Z200US78609","ZCTA5 78609","67578","14417",
"860Z200US78610","ZCTA5 78610","103562","7034",
"860Z200US78611","ZCTA5 78611","74098","6784",
"860Z200US78612","ZCTA5 78612","81275","7192",
"860Z200US78613","ZCTA5 78613","116893","4186",
"860Z200US78614","ZCTA5 78614","58553","49150",
"860Z200US78615","ZCTA5 78615","73462","15900",
"860Z200US78616","ZCTA5 78616","68191","9041",
"860Z200US78617","ZCTA5 78617","74773","9723",
"860Z200US78618","ZCTA5 78618","84688","27199",
"860Z200US78619","ZCTA5 78619","171398","45116",
"860Z200US78620","ZCTA5 78620","138639","8774",
"860Z200US78621","ZCTA5 78621","92103","7060",
"860Z200US78622","ZCTA5 78622","64583","34402",
"860Z200US78623","ZCTA5 78623","100000","16044",
"860Z200US78624","ZCTA5 78624","71082","4861",
"860Z200US78626","ZCTA5 78626","94927","8021",
"860Z200US78628","ZCTA5 78628","111491","3442",
"860Z200US78629","ZCTA5 78629","64807","6153",
"860Z200US78631","ZCTA5 78631","66875","18578",
"860Z200US78632","ZCTA5 78632","63173","57856",
"860Z200US78633","ZCTA5 78633","95510","6028",
"860Z200US78634","ZCTA5 78634","105023","3819",
"860Z200US78635","ZCTA5 78635","-","**",
"860Z200US78636","ZCTA5 78636","65313","26259",
"860Z200US78638","ZCTA5 78638","60000","27442",
"860Z200US78639","ZCTA5 78639","55870","7814",
"860Z200US78640","ZCTA5 78640","83735","3598",
"860Z200US78641","ZCTA5 78641","124614","4941",
"860Z200US78642","ZCTA5 78642","117490","6750",
"860Z200US78643","ZCTA5 78643","64451","9571",
"860Z200US78644","ZCTA5 78644","70496","4632",
"860Z200US78645","ZCTA5 78645","107736","15481",
"860Z200US78648","ZCTA5 78648","55406","6518",
"860Z200US78650","ZCTA5 78650","62125","14030",
"860Z200US78652","ZCTA5 78652","126333","25102",
"860Z200US78653","ZCTA5 78653","95651","8407",
"860Z200US78654","ZCTA5 78654","65503","5313",
"860Z200US78655","ZCTA5 78655","53750","34110",
"860Z200US78656","ZCTA5 78656","56923","39065",
"860Z200US78657","ZCTA5 78657","81518","14483",
"860Z200US78658","ZCTA5 78658","-","**",
"860Z200US78659","ZCTA5 78659","82635","27470",
"860Z200US78660","ZCTA5 78660","105874","3875",
"860Z200US78661","ZCTA5 78661","-","**",
"860Z200US78662","ZCTA5 78662","67756","38415",
"860Z200US78663","ZCTA5 78663","150593","95702",
"860Z200US78664","ZCTA5 78664","83599","6380",
"860Z200US78665","ZCTA5 78665","113365","5694",
"860Z200US78666","ZCTA5 78666","52432","2699",
"860Z200US78669","ZCTA5 78669","125600","16424",
"860Z200US78670","ZCTA5 78670","82589","20393",
"860Z200US78671","ZCTA5 78671","32093","23763",
"860Z200US78672","ZCTA5 78672","46033","10473",
"860Z200US78674","ZCTA5 78674","89500","32079",
"860Z200US78675","ZCTA5 78675","33068","10688",
"860Z200US78676","ZCTA5 78676","86122","15647",
"860Z200US78677","ZCTA5 78677","-","**",
"860Z200US78681","ZCTA5 78681","123948","7441",
"860Z200US78701","ZCTA5 78701","148049","22272",
"860Z200US78702","ZCTA5 78702","87342","12132",
"860Z200US78703","ZCTA5 78703","139617","13675",
"860Z200US78704","ZCTA5 78704","89258","5913",
"860Z200US78705","ZCTA5 78705","24126","3318",
"860Z200US78712","ZCTA5 78712","-","**",
"860Z200US78717","ZCTA5 78717","136960","5301",
"860Z200US78719","ZCTA5 78719","53712","18406",
"860Z200US78721","ZCTA5 78721","80573","14796",
"860Z200US78722","ZCTA5 78722","92543","9537",
"860Z200US78723","ZCTA5 78723","81986","7220",
"860Z200US78724","ZCTA5 78724","69925","10804",
"860Z200US78725","ZCTA5 78725","94603","16932",
"860Z200US78726","ZCTA5 78726","96352","25927",
"860Z200US78727","ZCTA5 78727","104347","7977",
"860Z200US78728","ZCTA5 78728","70092","5631",
"860Z200US78729","ZCTA5 78729","78889","7452",
"860Z200US78730","ZCTA5 78730","141794","29711",
"860Z200US78731","ZCTA5 78731","98555","7843",
"860Z200US78732","ZCTA5 78732","187286","21799",
"860Z200US78733","ZCTA5 78733","193786","29062",
"860Z200US78734","ZCTA5 78734","125074","9460",
"860Z200US78735","ZCTA5 78735","118593","8199",
"860Z200US78736","ZCTA5 78736","96385","13404",
"860Z200US78737","ZCTA5 78737","151635","9110",
"860Z200US78738","ZCTA5 78738","158194","27895",
"860Z200US78739","ZCTA5 78739","205821","16586",
"860Z200US78741","ZCTA5 78741","59049","5269",
"860Z200US78742","ZCTA5 78742","67500","10902",
"860Z200US78744","ZCTA5 78744","74702","3410",
"860Z200US78745","ZCTA5 78745","80437","2689",
"860Z200US78746","ZCTA5 78746","174367","16727",
"860Z200US78747","ZCTA5 78747","90704","6220",
"860Z200US78748","ZCTA5 78748","94143","6032",
"860Z200US78749","ZCTA5 78749","118174","11379",
"860Z200US78750","ZCTA5 78750","118186","12310",
"860Z200US78751","ZCTA5 78751","75972","6171",
